,handle,created_at,tweet_text,key_word_list
563,RepAndreCarson,2022-12-06T18:58:06.000Z,"Despite facing serious injuries and trauma on Jan. 6, the @CapitolPolice &amp; @DCPoliceDept prevailed in protecting our democracy. I voted to award these officers with Congressional Gold Medals, Congress’ highest honor, to acknowledge their bravery and pay tribute to those we lost. https://t.co/IT8Hf6BCEn","['face', 'serious', 'injury', 'trauma', 'amp', 'prevail', 'protect', 'democracy', 'vote', 'award', 'officer', 'congressional', 'gold', 'medals', 'congress', 'high', 'honor', 'acknowledge', 'bravery', 'pay', 'tribute', 'lose']"
564,RepAndreCarson,2022-12-05T23:41:41.000Z,RT @WhiteHouse: The economy has created 10.5 million jobs since President Biden took office. That’s more than any Administration in history…,"['rt', 'economy', 'create', 'job', 'president', 'biden', 'take', 'office', 'more', 'administration', 'history']"
565,RepAndreCarson,2022-12-04T22:32:55.000Z,Proud to see #TeamCarson member Diala Qasem recognized for her work shaping US-Middle East policy! These 40 under 40 awardees are showing that young leaders will continue paving the way. https://t.co/UjRff4bOcp,"['proud', 'see', 'teamcarson', 'member', 'diala', 'qasem', 'recognize', 'work', 'shape', 'us', 'middle', 'east', 'policy', 'awardee', 'show', 'young', 'leader', 'continue', 'pave', 'way']"
566,RepAndreCarson,2022-12-03T00:16:42.000Z,"RT @HouseDemocrats: Statement by Caucus Chair @RepJeffries, Assistant Speaker @RepKClark &amp; Vice Chair @RepPeteAguilar on antisemitism. http…","['rt', 'statement', 'caucus', 'chair', 'assistant', 'speaker', 'amp', 'vice', 'chair', 'antisemitism', 'http']"
567,RepAndreCarson,2022-12-02T20:52:38.000Z,"Today, I was honored to preside over the House to pass the Jackie Walorski Maternal and Child Home Visiting Reauthorization Act of 2022 in honor of my late Hoosier colleague. A cause Rep. Walorski championed, this bill will help countless mothers and children across the nation. https://t.co/28RgiMK6fi","['today', 'honor', 'preside', 'house', 'pass', 'jackie', 'walorski', 'maternal', 'child', 'home', 'visiting', 'reauthorization', 'act', 'honor', 'late', 'hoosier', 'colleague', 'cause', 'walorski', 'champion', 'bill', 'help', 'countless', 'mother', 'child', 'nation']"
568,RepAndreCarson,2022-12-01T17:16:34.000Z,"As a proud member of @TheBlackCaucus, I couldn’t be more honored to serve with this new team of fierce leaders committed to equality and justice for all. https://t.co/fU4CgSLN52","['proud', 'member', 'more', 'honored', 'serve', 'new', 'team', 'fierce', 'leader', 'commit', 'equality', 'justice']"
569,RepAndreCarson,2022-12-01T14:50:44.000Z,"Each year, we acknowledge #WorldAIDSDay to remember the lives lost and renew our vow to fight this disease. We have the tools to prevent AIDS-related deaths. We must encourage testing, promote education, and end stigmas that prevent people from receiving life-saving treatment. https://t.co/1hAznYP4Cc","['year', 'acknowledge', 'worldaidsday', 'remember', 'life', 'lose', 'renew', 'vow', 'fight', 'disease', 'have', 'tool', 'prevent', 'aids', 'relate', 'death', 'encourage', 'testing', 'promote', 'education', 'end', 'stigma', 'prevent', 'people', 'receive', 'life', 'save', 'treatment']"
590,RepTroyCarter,2022-12-07T02:16:01.000Z,"Haiti is in a dire humanitarian crisis, and it’s the right thing to do to extend temporary protected status for Haitians.

I was proud to write a letter to the State Dept advocating for such an extension, &amp; I offer my full support as Haiti rebuilds their democratic institutions. https://t.co/7PYL8dh2zr","['haiti', 'dire', 'humanitarian', 'crisis', 'right', 'thing', 'do', 'extend', 'temporary', 'protect', 'status', 'haitians', 'proud', 'write', 'letter', 'state', 'dept', 'advocate', 'extension', 'amp', 'offer', 'full', 'support', 'haiti', 'rebuild', 'democratic', 'institution']"
591,RepTroyCarter,2022-12-06T23:29:24.000Z,"RT @RepMarkTakano: Today, the House passed the #VeteranServiceRecognitionAct, which creates a pathway to recognize the service of our immig…","['rt', 'today', 'house', 'pass', 'veteranservicerecognitionact', 'create', 'pathway', 'recognize', 'service', 'immig']"
592,RepTroyCarter,2022-12-06T21:30:00.000Z,"ONLY 3 MORE DAYS LEFT‼️

Interested in a Military Service Academy? Submit your application for a nomination by this Friday! https://t.co/gV6x3D3ckW","['only', 'more', 'day', 'interested', 'military', 'service', 'academy', 'submit', 'application', 'nomination', 'friday']"
593,RepTroyCarter,2022-12-06T20:30:02.000Z,"Three years ago, the House passed the Voting Rights Advancement Act to protect every Americans' right to vote. Provisions were added in 2021 to strengthen legal protections against discriminatory practices &amp; policies.

We did our part in the House, now the Senate must to theirs.","['year', 'ago', 'house', 'pass', 'voting', 'rights', 'advancement', 'act', 'protect', 'americans', 'right', 'vote', 'provision', 'add', 'strengthen', 'legal', 'protection', 'discriminatory', 'practice', 'amp', 'policy', 'do', 'part', 'house', 'now', 'senate']"
594,RepTroyCarter,2022-12-06T17:18:15.000Z,"I had an amazing time at @POTUS' White House Congressional Holiday Ball with my colleagues, friends, and son. It was a beautiful night celebrating our transformative accomplishments for the American people while discussing the critical work that still needs to be done. https://t.co/MGYYKj3PWd","['have', 'amazing', 'time', 'white', 'house', 'congressional', 'holiday', 'ball', 'colleague', 'friend', 'son', 'beautiful', 'night', 'celebrate', 'transformative', 'accomplishment', 'american', 'people', 'discuss', 'critical', 'work', 'still', 'need', 'do']"
595,RepTroyCarter,2022-12-05T22:50:04.000Z,RT @AlexSKolker: It was an honor to meet with Representative Troy Carter of Louisiana's 2nd Congressional District (where I live) on Friday…,"['rt', 'honor', 'meet', 'representative', 'troy', 'carter', 'louisiana', 'congressional', 'district', 'live', 'friday']"
596,RepTroyCarter,2022-12-05T20:42:36.000Z,"RT @AFLCIO: LISTEN: On this day 65 years ago, the American Federation of Labor &amp; the Congress of Industrial Organizations, the country’s tw…","['rt', 'listen', 'day', 'year', 'ago', 'american', 'federation', 'labor', 'amp', 'congress', 'industrial', 'organizations', 'country', 'tw']"
597,RepTroyCarter,2022-12-05T19:00:02.000Z,"Sparked by the arrest of Rosa Parks, the #MontgomeryBusBoycott was a 13-month long mass protest to fight white supremacy &amp; racial injustice. The determination of fearless advocates pressured SCOTUS to rule segregation on public buses as unconstitutional. https://t.co/40f8HaEZHO","['spark', 'arrest', 'rosa', 'parks', 'montgomerybusboycott', 'month', 'long', 'mass', 'protest', 'fight', 'white', 'supremacy', 'amp', 'racial', 'injustice', 'determination', 'fearless', 'advocate', 'pressure', 'scotus', 'rule', 'segregation', 'public', 'bus', 'unconstitutional']"
598,RepTroyCarter,2022-12-05T16:43:47.000Z,"Had the pleasure of joining @WWLTV this morning to highlight the French President @EmmanuelMacron's visit to New Orleans. 

It was a great opportunity to grow our historic relationship, as well as to learn from each other as we work to transition to cleaner, more reliable energy. https://t.co/FRcmIrjZSj","['have', 'pleasure', 'join', 'morning', 'highlight', 'french', 'president', 'visit', 'new', 'orleans', 'great', 'opportunity', 'grow', 'historic', 'relationship', 'as', 'well', 'learn', 'other', 'work', 'transition', 'clean', 'more', 'reliable', 'energy']"
599,RepTroyCarter,2022-12-04T23:15:00.000Z,"75 yrs ago, famed playwright Tennessee Williams opened his blockbuster play ""A Streetcar Named Desire"" on Broadway.

Set in New Orleans, the play as inspired by his time living in the heart of #LA02 where he could hear the Desire streetcar go down Royal St https://t.co/ed4zgLsqMz","['yr', 'ago', 'fame', 'playwright', 'tennessee', 'williams', 'open', 'blockbuster', 'play', 'streetcar', 'named', 'desire', 'broadway', 'set', 'new', 'orleans', 'play', 'inspire', 'time', 'live', 'heart', 'hear', 'desire', 'streetcar', 'go', 'royal', 'st']"
600,RepCartwright,2022-12-06T22:58:59.000Z,"Congratulations @RepSpanberger for being elected Battleground Leader. I look forward to continued collaborations and offer my full support to help strengthen and promote your efforts,","['congratulation', 'elect', 'battleground', 'leader', 'look', 'forward', 'continued', 'collaboration', 'offer', 'full', 'support', 'help', 'strengthen', 'promote', 'effort']"
601,RepCartwright,2022-12-06T22:55:42.000Z,"Today, I am humbled and honored to have been elected to the Democratic Steering and Policy Committee, where I will continue to bring my perspective to the senior leadership team in the U.S. House of Representatives.
Read my entire statement: https://t.co/x60e6I2GH0","['today', 'humble', 'honor', 'elect', 'democratic', 'steering', 'policy', 'committee', 'continue', 'bring', 'perspective', 'senior', 'leadership', 'team', 'house', 'representatives', 'read', 'entire', 'statement']"
602,RepCartwright,2022-12-06T20:49:49.000Z,"157 years ago, the 13th Amendment banned slavery except as punishment for a crime. I am proud to cosponsor @RepNikema and @SenJeffMerkley’s joint resolution to end this exception. Slavery is not acceptable under any circumstances. It’s time to abolish slavery once and for all. https://t.co/eN4wRrpdaj","['year', 'ago', 'amendment', 'ban', 'slavery', 'punishment', 'crime', 'proud', 'cosponsor', 'joint', 'resolution', 'end', 'exception', 'slavery', 'acceptable', 'circumstance', 'time', 'abolish', 'slavery', 'once']"
603,RepCartwright,2022-12-01T21:35:05.000Z,"Student #veterans honorably served our country. New bipartisan legislation I introduced today aims to set these military heroes up for success as they transition to civilian careers.
https://t.co/UObNyqYmx0","['student', 'veteran', 'honorably', 'serve', 'country', 'new', 'bipartisan', 'legislation', 'introduce', 'today', 'aim', 'set', 'military', 'hero', 'success', 'transition', 'civilian', 'career']"
604,RepCartwright,2022-11-30T20:21:35.000Z,"The strike-averting #rail legislation I voted for today allows for additional paid sick leave for rail workers. While the rail industry rakes in record profits, it’s unacceptable that workers have zero guaranteed paid sick days. Read my full statement: https://t.co/u5e0TuQST5","['strike', 'avert', 'rail', 'legislation', 'vote', 'today', 'allow', 'additional', 'pay', 'sick', 'leave', 'rail', 'worker', 'rail', 'industry', 'rake', 'record', 'profit', 'unacceptable', 'worker', 'have', 'guarantee', 'pay', 'sick', 'day', 'read', 'full', 'statement']"
605,RepCartwright,2022-11-16T17:27:35.000Z,"Today the Senate is taking a crucial step towards passing the #RespectForMarriageAct. As a proud cosponsor of the bill when it passed the House, I look forward to my Senate colleagues passing this important legislation. Let’s get this done. 🌈🌈🌈 https://t.co/7DT5bHvYKR","['today', 'senate', 'take', 'crucial', 'step', 'pass', 'respectformarriageact', 'proud', 'cosponsor', 'bill', 'pass', 'house', 'look', 'forward', 'senate', 'colleague', 'pass', 'important', 'legislation', 'let', 'get', 'do']"
606,RepCartwright,2022-11-15T17:16:49.000Z,"One year later and the Bipartisan Infrastructure Law is making it possible to put #NEPA back on the passenger rail map. This historic funding will upgrade America’s infrastructure, create good-paying jobs, and introduce new opportunities to ensure our best days are ahead of us. https://t.co/6xjQX0Yymr","['year', 'later', 'bipartisan', 'infrastructure', 'law', 'make', 'possible', 'put', 'nepa', 'back', 'passenger', 'rail', 'map', 'historic', 'funding', 'upgrade', 'america', 'infrastructure', 'create', 'good', 'pay', 'job', 'introduce', 'new', 'opportunity', 'ensure', 'good', 'day', 'ahead']"
607,RepCartwright,2022-11-08T22:44:18.000Z,"Attention Luzerne County residents: If you were unable to vote today due to paper shortages and other issues, reminder that polls will be open until 10 p.m. TONIGHT. 
I fully support this extension to allow for maximum voter participation.","['attention', 'luzerne', 'county', 'resident', 'unable', 'vote', 'today', 'paper', 'shortage', 'other', 'issue', 'reminder', 'poll', 'open', 'tonight', 'fully', 'support', 'extension', 'allow', 'maximum', 'voter', 'participation']"
608,RepCartwright,2022-11-02T18:09:49.000Z,"I know rising prices are squeezing too many families in #NEPA. With the historic Inflation Reduction Act, I'm working to lower prices: 
⚕️At the pharmacy
🩺In the doctor’s office
⛽️At the gas pump

I'll always put #PeopleOverPolitics","['know', 'rise', 'price', 'squeeze', 'too', 'many', 'family', 'nepa', 'historic', 'inflation', 'reduction', 'act', 'work', 'lower', 'price', 'pharmacy', 'doctor', 'office', 'gas', 'pump', 'always', 'put', 'peopleoverpolitic']"
609,RepCartwright,2022-11-01T20:12:50.000Z,"Open enrollment kicks off ❗️TODAY❗️for the Affordable Care Act marketplace. I voted for the American Rescue Plan and Inflation Reduction Act to expand important tax credits, saving #NEPA families an average of $800 a year, $2,400 per family. #GetCovered 
https://t.co/PmIrGtLCM7","['open', 'enrollment', 'kick', 'affordable', 'care', 'act', 'marketplace', 'vote', 'american', 'rescue', 'plan', 'inflation', 'reduction', 'act', 'expand', 'important', 'tax', 'credit', 'save', 'nepa', 'family', 'average', 'year', 'family', 'getcovered']"
610,RepEdCase,2022-12-06T22:13:47.000Z,"Special to our vets and your ‘ohana: here’s my recent 2022 Veterans Report plus a replay of my live Talk Story last week: Veterans Issues discussing the PACT Act, burial benefits and many other current issues with guest speakers Dr. Adam Robinson Jr., VA Pacific Islands Director https://t.co/KZu2ty2NBa","['special', 'vet', 'ohana', 'here', 'recent', 'veterans', 'report', 'replay', 'live', 'talk', 'story', 'last', 'week', 'veterans', 'issues', 'discuss', 'pact', 'act', 'burial', 'benefit', 'many', 'other', 'current', 'issue', 'guest', 'speaker', 'adam', 'robinson', 'va', 'pacific', 'islands', 'director']"
611,RepEdCase,2022-12-06T22:13:46.000Z,"Stacey Bonnett,incoming Honolulu VA Regional Director;Jim Horton, Director, Punchbowl National Memorial Cemetery;Kelle Raitz, Supervisor,Hawaii Office of Veterans Services. Video https://t.co/Xe62nw6ALI  Newsletter https://t.co/sJjGtvCdnX  ed.case@mail.house.gov or (808) 650-6688","['stacey', 'bonnett', 'incoming', 'honolulu', 'va', 'regional', 'horton', 'director', 'punchbowl', 'national', 'memorial', 'raitz', 'supervisor', 'hawaii', 'office', 'veterans', 'services', 'video', 'newsletter']"
